student_id,age,gender,department,semester,attendance_pct,assignment_avg,assignment_completion_pct,quiz_avg,quiz_attempts,study_hours_week,participation_score,lms_login_count,lms_active_days,resources_accessed,video_completion_pct,previous_gpa,previous_failures,late_assignments,discussion_participation,support_requested,midterm_score,final_score,performance_level,risk_level
STU100165,21,Female,EEE,3,99.2,66.5,79.2,73.0,17,15.9,82.0,39,19.0,52,86.8,6.88,0,2,13.0,Yes,70.0,66.5,Good,Low
STU100166,23,Male,AI&DS,7,67.8,32.2,62.9,55.5,14,10.2,59.7,20,22.0,23,82.9,5.66,1,3,14.0,Yes,59.3,54.8,Average,Medium
STU100167,18,Male,CIVIL,5,78.8,79.4,71.7,85.2,10,14.1,71.8,26,18.0,39,44.2,7.21,1,2,12.0,No,74.0,78.0,Good,Low
STU100168,21,Male,AI&DS,5,79.6,64.1,68.4,64.0,9,11.0,72.1,20,17.0,28,50.6,7.66,0,4,3.0,No,72.9,69.8,Good,Low
STU100169,18,Male,AI&DS,6,71.1,63.0,63.2,42.6,8,12.0,49.2,25,8.0,24,26.8,7.04,1,4,7.0,No,45.0,48.2,Poor,High
STU100170,24,Female,MECH,4,76.4,55.8,71.4,50.9,7,18.1,72.4,17,13.0,39,55.5,5.95,1,4,10.0,Yes,,43.2,Poor,High
STU100171,23,Male,EEE,5,72.1,56.9,43.6,43.1,12,9.3,55.7,22,13.0,31,51.5,4.11,3,2,8.0,Yes,67.5,55.4,Average,Medium
STU100172,24,Male,CSE,6,68.3,69.0,76.4,75.2,10,15.7,52.3,24,16.0,44,68.6,5.89,0,0,14.0,Yes,62.6,57.8,Average,Medium
STU100173,19,Female,AI&DS,6,81.7,66.5,61.2,49.4,11,12.7,67.8,19,15.0,28,46.2,7.09,1,2,7.0,Yes,71.5,57.2,Average,Medium
STU100174,23,Female,IT,8,48.8,50.8,43.8,37.1,8,7.6,63.5,18,12.0,29,43.0,6.56,0,4,8.0,Yes,50.2,44.6,Poor,High
STU100175,20,Male,IT,4,71.7,42.8,67.5,37.0,12,10.9,62.7,25,14.0,38,65.7,5.19,2,3,2.0,Yes,50.6,35.1,Poor,High
STU100176,18,Female,MECH,5,72.0,84.1,68.6,53.2,14,12.3,43.5,13,13.0,29,59.8,6.58,2,0,11.0,No,73.2,67.1,Good,Low
STU100177,21,Male,CSE,7,79.4,83.4,82.1,68.9,13,19.2,56.4,29,18.0,25,66.7,8.05,1,0,7.0,No,70.8,80.9,Excellent,Low
STU100178,21,Male,MECH,7,72.9,59.5,82.0,53.9,11,14.2,69.7,26,16.0,32,41.9,6.74,2,1,8.0,No,63.5,56.1,Average,Medium
STU100179,21,Male,EEE,8,73.2,62.6,60.1,65.6,8,7.8,63.5,27,13.0,49,58.9,7.3,1,3,9.0,No,67.4,52.0,Average,Medium
STU100180,23,Female,ECE,3,91.6,72.6,76.3,64.3,16,9.5,88.5,37,25.0,50,84.1,7.63,1,0,15.0,Yes,74.4,77.2,Good,Low
STU100181,19,Male,AI&DS,8,73.2,77.6,70.8,73.0,9,8.7,50.4,37,15.0,46,71.2,6.97,0,3,9.0,No,71.5,65.8,Good,Low
STU100182,22,Female,CSE,5,66.7,67.1,60.5,64.6,12,11.8,43.2,24,8.0,22,34.5,6.25,2,1,11.0,No,58.8,61.1,Average,Medium
STU100183,19,Male,CSE,3,80.5,61.3,89.7,63.6,10,14.6,58.0,24,16.0,30,51.6,6.31,1,1,9.0,No,59.6,68.6,Good,Low
STU100184,24,Female,EEE,4,87.3,85.4,87.0,66.9,13,15.4,88.6,40,23.0,47,,8.87,2,0,17.0,No,84.7,87.2,Excellent,Low
STU100185,21,Male,AI&DS,4,75.0,73.3,71.8,74.5,12,13.4,65.0,27,27.0,45,80.4,7.27,1,3,8.0,No,74.3,66.2,Good,Low
STU100186,23,Male,ECE,8,80.7,85.2,71.5,72.5,14,15.5,75.5,31,15.0,26,73.5,8.13,1,3,18.0,No,75.1,66.1,Good,Low
STU100187,19,Female,ECE,2,89.8,49.4,61.4,60.3,14,10.2,66.0,31,20.0,37,69.9,6.51,1,6,12.0,Yes,71.6,59.0,Average,Medium
STU100188,20,Male,EEE,3,54.8,35.7,41.8,52.3,10,16.0,28.3,17,9.0,23,41.6,4.83,2,4,6.0,No,42.3,36.3,Poor,High
STU100189,24,Female,EEE,7,69.4,42.4,56.5,50.3,9,6.3,64.8,13,14.0,30,47.2,4.81,2,3,9.0,Yes,50.8,45.6,Poor,High
STU100190,19,Female,ECE,8,78.3,80.5,86.0,79.9,14,14.5,76.9,34,23.0,31,83.5,7.57,0,0,13.0,No,,79.7,Good,Low
STU100191,21,Female,CSE,2,76.6,74.2,89.5,75.7,15,14.9,79.1,36,19.0,47,90.6,8.88,0,2,16.0,No,75.6,77.5,Good,Low
STU100192,20,Female,CSE,4,77.4,55.3,74.7,61.7,14,13.6,65.2,35,,55,84.1,7.24,1,6,13.0,No,74.6,54.1,Average,Medium
STU100193,20,Male,EEE,4,73.4,62.4,67.2,50.2,14,10.6,66.8,18,14.0,35,71.8,6.89,1,1,9.0,No,71.2,51.0,Average,Medium
STU100194,22,Female,ECE,5,70.8,67.8,70.6,71.6,14,16.7,66.8,24,15.0,34,57.6,7.55,1,5,10.0,No,75.2,50.9,Average,Medium
STU100195,23,Female,ECE,7,67.8,33.2,63.5,46.8,11,7.7,63.7,21,18.0,32,60.5,5.56,3,4,8.0,Yes,62.4,46.1,Poor,High
STU100196,21,Female,ECE,5,63.4,43.9,70.7,50.8,6,8.8,58.8,19,11.0,37,47.7,7.7,0,2,7.0,Yes,63.3,55.2,Average,Medium
STU100197,22,Female,CSE,2,88.0,65.5,86.8,80.5,15,12.9,76.4,17,18.0,45,77.4,7.64,0,2,5.0,No,82.8,76.2,Good,Low
STU100198,18,Female,CSE,3,47.9,52.0,48.6,50.7,5,9.3,55.6,11,13.0,18,44.5,6.03,1,2,2.0,No,59.6,44.8,Poor,High
STU100199,19,Female,MECH,7,72.4,68.7,54.3,64.0,9,14.6,53.9,20,19.0,34,62.9,5.92,1,4,8.0,No,73.2,59.5,Average,Medium
STU100200,23,Male,ECE,3,83.2,67.4,73.2,59.1,13,16.2,80.2,23,20.0,31,69.0,6.94,0,0,10.0,No,84.0,62.7,Average,Medium
STU100201,22,Male,EEE,5,73.8,52.4,78.5,74.2,17,19.3,58.5,37,18.0,29,61.4,7.11,2,2,15.0,No,65.8,74.4,Good,Low
STU100202,18,Male,CSE,4,80.1,90.3,67.5,85.5,16,13.4,70.2,22,13.0,44,46.7,7.36,1,1,12.0,No,82.4,70.4,Good,Low
STU100203,24,Male,CIVIL,5,71.3,61.5,64.9,57.0,13,9.5,66.1,26,14.0,43,85.3,7.08,2,3,11.0,No,64.7,58.6,Average,Medium
STU100204,20,Female,AI&DS,7,93.2,72.4,65.4,48.9,8,12.8,63.0,17,13.0,27,59.7,6.51,1,1,8.0,Yes,75.6,65.4,Good,Low
STU100205,20,Male,EEE,3,63.3,44.9,64.5,29.8,9,7.8,55.6,18,13.0,36,60.7,5.88,3,4,10.0,No,,33.5,Poor,High
STU100206,21,Male,ECE,6,100.0,59.0,67.5,67.0,12,10.8,68.8,29,16.0,13,81.2,6.34,2,1,9.0,No,72.6,70.6,Good,Low
STU100207,20,Female,ECE,7,70.0,58.6,56.4,50.8,8,8.1,64.8,14,10.0,23,53.1,6.36,3,3,6.0,No,65.3,39.9,Poor,High
STU100208,21,Female,CIVIL,8,58.6,31.9,49.5,38.1,9,10.2,62.4,18,11.0,47,40.1,6.38,1,5,2.0,Yes,37.9,42.4,Poor,High
STU100209,19,Female,CSE,5,75.8,66.3,53.9,62.5,9,14.5,59.7,16,13.0,42,52.1,5.37,2,0,7.0,No,62.2,59.1,Average,Medium
STU100210,18,Male,CSE,2,62.3,62.0,71.0,56.2,11,14.6,69.2,32,20.0,37,85.2,6.6,1,3,11.0,Yes,58.5,59.7,Average,Medium
STU100211,24,Male,CSE,6,85.9,75.0,65.3,65.9,14,16.5,83.5,22,18.0,65,72.2,8.83,1,1,12.0,No,79.5,63.3,Average,Medium
STU100212,23,Male,IT,7,48.5,51.5,64.1,42.6,7,6.0,53.1,15,13.0,30,83.0,6.43,0,3,6.0,Yes,55.5,49.4,Poor,High
STU100213,20,Male,IT,2,90.8,64.0,92.0,72.6,14,14.9,62.9,32,28.0,37,52.1,5.28,1,0,8.0,No,59.2,69.6,Good,Low
STU100214,23,Male,MECH,3,60.4,67.0,68.6,45.1,13,14.6,43.0,16,13.0,28,46.4,6.49,1,1,9.0,Yes,59.7,49.8,Poor,High
STU100215,23,Female,ECE,4,69.7,56.4,71.5,64.5,8,15.2,68.6,10,16.0,22,40.4,7.25,1,1,8.0,Yes,60.9,58.4,Average,Medium
STU100216,22,Male,CSE,5,91.8,65.3,78.8,76.1,14,18.7,82.7,29,22.0,52,79.8,8.2,1,2,15.0,No,62.2,75.5,Good,Low
STU100217,23,Male,CIVIL,5,67.7,67.5,62.1,74.8,9,16.6,67.0,12,12.0,30,42.7,7.45,1,3,3.0,No,55.7,64.5,Average,Medium
STU100218,24,Female,CSE,3,74.2,67.6,85.4,77.8,11,16.6,68.0,26,20.0,41,58.7,8.8,0,1,10.0,No,67.5,60.0,Average,Medium
STU100219,23,Male,AI&DS,3,82.5,58.1,85.2,63.0,13,15.0,61.3,32,16.0,37,62.9,6.56,2,3,14.0,No,62.0,51.0,Average,Medium
STU100220,19,Male,CIVIL,8,62.7,59.0,59.2,59.7,10,10.1,46.7,22,12.0,18,64.4,7.85,0,2,6.0,No,68.1,67.6,Good,Low
STU100221,23,Male,AI&DS,7,70.9,63.6,59.3,55.0,10,12.9,40.7,22,14.0,21,46.3,5.86,1,3,9.0,No,59.5,44.9,Poor,High
STU100222,19,Male,CIVIL,5,70.7,64.3,52.5,54.2,12,17.2,45.5,26,21.0,33,68.4,7.06,0,5,12.0,No,62.2,60.7,Average,Medium
STU100223,21,Female,CIVIL,4,65.0,58.2,66.0,65.1,14,18.7,78.9,26,13.0,31,47.3,6.42,2,3,10.0,No,59.3,58.4,Average,Medium
STU100224,18,Male,CIVIL,5,72.9,49.1,62.8,51.7,14,11.6,62.4,19,19.0,45,71.4,6.51,1,2,9.0,No,60.4,54.9,Average,Medium
STU100225,19,Male,MECH,8,78.7,59.0,74.1,74.0,15,14.6,65.1,27,14.0,46,68.0,6.77,2,2,9.0,Yes,78.6,61.5,Average,Medium
STU100226,23,Female,AI&DS,4,56.8,63.9,72.6,71.9,7,17.8,55.2,26,21.0,31,41.0,5.66,0,1,9.0,No,57.6,61.4,Average,Medium
STU100227,20,Female,EEE,4,90.7,83.4,99.4,91.2,19,17.5,69.1,33,22.0,52,95.9,7.58,2,3,17.0,Yes,91.7,70.1,Good,Low
STU100228,19,Male,CIVIL,5,90.2,,73.3,84.8,15,23.9,52.1,19,19.0,43,61.2,7.22,0,1,16.0,No,83.7,81.7,Excellent,Low
STU100229,24,Female,MECH,3,66.4,45.0,66.3,53.4,7,10.7,65.6,23,11.0,23,,4.63,1,1,8.0,No,70.0,55.8,Average,Medium
STU100230,24,Male,IT,2,67.7,44.8,79.0,61.2,15,12.3,76.6,28,15.0,30,51.3,6.85,1,3,7.0,No,52.8,56.0,Average,Medium
STU100231,19,Male,IT,8,86.0,63.2,73.7,39.5,14,10.1,74.2,32,12.0,20,91.6,4.96,3,0,13.0,Yes,65.4,62.4,Average,Medium
STU100232,22,Female,MECH,6,71.7,62.5,59.0,55.3,11,7.3,61.9,12,11.0,27,73.5,6.2,0,2,13.0,No,57.1,55.1,Average,Medium
STU100233,20,Male,IT,4,76.1,56.8,73.7,67.4,14,18.7,56.2,26,17.0,44,62.2,7.3,1,2,12.0,No,70.1,64.6,Average,Medium
STU100234,23,Male,AI&DS,5,78.2,80.4,75.9,75.6,15,17.6,83.0,27,20.0,35,74.1,6.68,1,1,13.0,No,81.1,66.0,Good,Low
STU100235,22,Female,IT,5,68.5,55.9,61.6,53.9,11,9.6,56.3,16,17.0,34,59.0,5.64,1,3,11.0,No,55.6,52.6,Average,Medium
STU100236,21,Male,IT,2,65.0,46.6,76.6,53.8,10,12.4,61.3,22,14.0,54,42.3,7.48,1,3,1.0,No,61.6,57.6,Average,Medium
STU100237,24,Male,CSE,7,56.8,34.9,78.0,54.7,11,6.6,49.7,18,18.0,13,53.3,5.49,2,4,7.0,No,52.3,45.7,Poor,High
STU100238,23,Male,EEE,2,68.0,61.8,70.0,59.6,9,7.7,72.1,24,18.0,33,65.4,6.86,1,3,10.0,No,66.9,60.6,Average,Medium
STU100239,19,Female,ECE,5,73.8,61.3,89.4,56.0,12,10.7,70.7,32,18.0,26,72.6,5.96,1,4,7.0,No,58.1,60.9,Average,Medium
STU100240,21,Male,CIVIL,4,70.8,65.2,70.6,54.7,15,8.1,62.5,15,14.0,36,62.1,6.11,2,3,11.0,No,66.3,57.3,Average,Medium
STU100241,23,Female,CSE,5,64.2,49.8,66.5,50.5,9,11.2,57.3,19,14.0,20,36.3,5.16,2,2,7.0,No,52.4,41.4,Poor,High
STU100242,21,Male,ECE,5,81.0,66.2,59.1,48.5,12,17.9,52.6,14,15.0,27,47.5,7.66,1,5,9.0,No,60.9,56.5,Average,Medium
STU100243,18,Female,ECE,5,68.9,47.1,59.2,36.9,10,7.2,66.2,22,18.0,11,44.8,4.0,2,6,10.0,No,41.6,38.8,Poor,High
STU100244,23,Male,AI&DS,3,65.6,42.1,58.5,43.4,10,11.2,72.0,27,12.0,31,64.1,4.3,2,2,11.0,No,40.0,45.9,Poor,High
STU100245,21,Male,IT,2,88.9,94.0,95.4,69.8,18,17.7,65.5,40,15.0,41,87.9,8.59,0,0,15.0,No,73.2,79.1,Good,Low
STU100246,19,Male,ECE,2,71.0,50.5,58.8,46.3,12,8.9,50.0,16,12.0,17,35.4,5.51,1,5,6.0,Yes,51.5,40.0,Poor,High
STU100247,23,Male,ECE,7,77.8,56.2,49.0,40.7,9,7.0,37.3,22,16.0,39,60.5,6.64,0,5,6.0,Yes,42.0,53.0,Average,Medium
STU100248,24,Male,CIVIL,2,71.5,70.0,60.7,66.5,13,18.9,49.9,14,19.0,34,70.9,6.92,0,2,17.0,No,62.9,63.5,Average,Medium
STU100249,22,Male,CSE,5,91.5,82.2,71.2,100.0,18,23.7,86.3,42,24.0,55,90.2,9.05,0,0,18.0,No,100.0,80.1,Excellent,Low
STU100250,23,Female,AI&DS,4,87.1,60.4,71.2,58.2,10,11.4,57.8,26,21.0,33,45.4,5.69,1,0,11.0,No,69.5,58.0,Average,Medium
STU100251,19,Female,AI&DS,6,72.8,61.4,78.5,72.8,14,15.5,58.3,24,15.0,26,77.5,6.23,2,0,11.0,Yes,76.3,74.2,Good,Low
STU100252,23,Male,IT,6,79.4,64.0,70.0,62.4,11,15.3,68.8,25,16.0,42,66.4,6.0,0,5,12.0,No,55.9,55.6,Average,Medium
STU100253,24,Female,IT,3,72.3,72.8,82.7,74.0,12,17.4,68.4,26,20.0,60,55.7,7.87,0,1,12.0,No,75.2,72.7,Good,Low
STU100254,19,Female,EEE,6,,56.8,64.7,56.3,12,15.3,57.4,25,14.0,40,62.1,5.54,2,2,13.0,Yes,60.5,61.3,Average,Medium
STU100255,24,Other,AI&DS,6,75.9,54.2,74.7,60.3,11,11.6,48.5,21,16.0,21,56.2,7.95,2,4,5.0,No,55.5,54.7,Average,Medium
STU100256,18,Male,ECE,3,77.5,78.3,98.6,65.4,13,12.1,59.8,26,18.0,50,72.3,7.71,0,1,16.0,No,69.6,57.8,Average,Medium
STU100257,21,Male,EEE,7,94.2,63.5,88.8,59.1,13,13.0,66.8,32,22.0,38,89.3,6.22,1,0,13.0,No,76.1,69.7,Good,Low
STU100258,18,Female,EEE,5,68.7,57.0,54.0,59.7,7,13.6,47.2,27,12.0,12,56.3,7.33,1,1,7.0,Yes,55.1,54.9,Average,Medium
STU100259,21,Female,AI&DS,2,70.1,76.0,70.6,44.8,12,12.1,78.0,24,16.0,25,63.7,6.97,3,1,11.0,Yes,71.5,62.0,Average,Medium
STU100260,22,Female,CSE,6,72.1,54.1,60.7,51.5,11,10.2,59.1,23,13.0,25,73.2,5.29,3,5,10.0,No,49.3,57.1,Average,Medium
STU100261,24,Female,IT,5,73.0,57.0,68.9,51.1,7,11.1,39.5,16,12.0,31,53.5,6.34,1,3,9.0,No,64.1,40.3,Poor,High
STU100262,19,Female,EEE,4,55.2,65.9,55.4,64.9,9,12.2,68.5,23,19.0,31,82.0,6.02,1,1,11.0,No,52.5,60.8,Average,Medium
STU100263,24,Female,CSE,5,49.1,58.6,69.0,72.0,10,16.7,69.8,23,13.0,39,63.6,6.92,1,2,14.0,Yes,62.5,54.8,Average,Medium
STU100264,24,Male,IT,8,76.7,52.4,70.8,59.7,12,17.5,59.4,33,16.0,28,79.4,6.45,2,3,8.0,No,55.3,59.4,Average,Medium
STU100265,18,Male,ECE,4,78.1,67.9,74.4,54.6,12,12.5,81.4,28,21.0,55,49.0,7.08,1,1,12.0,No,51.1,73.6,Good,Low
STU100266,24,Other,MECH,6,89.5,82.5,79.1,57.7,10,19.0,81.3,34,20.0,37,79.4,7.38,0,4,12.0,No,74.4,70.9,Good,Low
STU100267,24,Female,CSE,7,78.6,75.2,77.1,50.6,12,15.0,73.4,31,25.0,56,74.3,6.91,2,3,9.0,No,76.9,59.1,Average,Medium
STU100268,18,Male,IT,6,80.1,64.4,80.1,56.3,11,10.8,58.4,31,9.0,31,61.5,7.36,1,0,11.0,Yes,72.3,64.2,Average,Medium
STU100269,18,Male,CSE,8,62.9,58.3,56.2,46.3,9,13.4,53.6,28,12.0,37,61.0,6.9,0,2,8.0,No,54.4,49.0,Poor,High
STU100270,23,Female,IT,5,63.3,66.7,61.6,60.9,13,19.0,72.7,31,,16,74.3,7.05,2,3,13.0,Yes,60.3,60.7,Average,Medium
STU100271,20,Male,MECH,3,81.9,80.1,77.0,45.3,16,10.7,46.5,30,,47,83.5,5.39,2,2,13.0,Yes,65.0,60.2,Average,Medium
STU100272,19,Female,AI&DS,5,69.9,65.9,78.3,59.0,14,13.8,78.6,32,18.0,31,75.7,7.3,0,1,10.0,Yes,67.1,65.4,Good,Low
STU100273,20,Male,CSE,2,67.4,73.8,80.1,64.8,12,7.8,68.6,32,21.0,55,81.5,5.73,2,4,19.0,No,73.8,66.0,Good,Low
STU100274,20,Male,CIVIL,4,82.0,87.5,86.6,86.6,15,19.1,77.4,37,22.0,48,88.3,9.06,1,0,12.0,No,81.2,84.8,Excellent,Low
STU100275,24,Female,CSE,3,83.1,88.7,96.7,71.6,18,19.2,100.0,45,22.0,40,76.4,6.98,1,2,11.0,No,88.6,87.2,Excellent,Low
STU100276,19,Female,CSE,2,60.6,70.4,47.3,59.1,9,18.3,54.5,24,18.0,44,76.5,7.7,0,4,6.0,Yes,49.3,58.3,Average,Medium
STU100277,18,Female,MECH,3,63.8,56.8,69.7,52.4,7,7.8,53.5,15,13.0,19,43.6,6.63,1,3,6.0,No,66.4,52.3,Average,Medium
STU100278,23,Male,CSE,7,66.0,51.2,64.1,46.0,11,12.7,56.1,12,12.0,25,60.1,5.83,1,4,6.0,No,41.2,30.3,Poor,High
STU100279,23,Male,EEE,8,64.4,71.5,69.3,72.4,13,16.4,77.1,28,20.0,45,86.1,7.23,0,3,14.0,No,74.6,63.5,Average,Medium
STU100280,24,Male,EEE,8,75.7,69.6,82.9,69.4,11,21.3,65.2,22,14.0,23,74.7,6.78,0,2,10.0,No,74.4,75.7,Good,Low
STU100281,24,Female,CSE,2,74.3,78.1,77.3,57.5,12,15.2,74.0,30,16.0,30,63.5,7.64,1,2,13.0,No,72.0,59.2,Average,Medium
STU100282,18,Male,AI&DS,8,63.7,56.3,67.8,,12,7.9,49.0,11,10.0,3,42.3,5.47,1,5,3.0,Yes,57.7,49.6,Poor,High
STU100283,23,Female,CSE,4,78.2,81.7,67.1,88.9,10,18.1,50.4,19,20.0,31,77.3,7.03,0,6,12.0,Yes,80.3,67.3,Good,Low
STU100284,19,Female,IT,4,71.9,62.3,61.8,66.4,11,15.1,52.3,26,20.0,51,66.5,6.75,2,4,8.0,No,67.3,53.2,Average,Medium
STU100285,20,Male,CSE,3,55.4,45.7,62.7,45.6,10,12.1,56.9,15,12.0,42,53.7,7.25,2,3,9.0,No,45.8,34.4,Poor,High
STU100286,21,Male,MECH,8,70.8,51.7,67.8,43.6,14,13.4,70.3,27,20.0,54,57.3,5.34,2,4,9.0,No,64.0,40.3,Poor,High
STU100287,24,Female,MECH,8,72.7,68.3,61.0,55.4,9,9.5,63.9,30,15.0,40,,5.38,2,3,8.0,Yes,72.6,45.7,Poor,High
STU100288,21,Male,CIVIL,6,87.5,72.7,90.5,65.2,12,15.5,72.5,31,18.0,43,72.5,5.31,2,4,12.0,No,70.2,72.3,Good,Low
STU100289,19,Female,AI&DS,2,70.2,55.4,79.3,53.8,12,13.6,56.0,24,12.0,43,79.8,6.32,2,4,10.0,No,61.6,62.9,Average,Medium
STU100290,18,Male,CSE,4,70.2,59.5,67.8,59.1,17,9.8,63.1,28,15.0,33,51.8,6.04,1,3,15.0,No,68.0,54.2,Average,Medium
STU100291,22,Male,ECE,3,60.8,65.3,60.4,55.4,10,13.0,62.2,13,14.0,46,35.7,6.26,1,0,10.0,No,68.0,62.7,Average,Medium
STU100292,23,Male,MECH,8,80.4,65.4,77.2,60.4,14,9.0,70.7,22,17.0,46,79.5,7.34,0,1,15.0,Yes,69.7,71.4,Good,Low
STU100293,22,Male,MECH,6,85.9,77.5,84.5,73.4,19,18.5,71.8,31,18.0,43,65.0,9.16,0,3,14.0,No,77.0,79.0,Good,Low
STU100294,24,Female,CSE,8,55.8,45.9,62.8,25.7,7,7.7,54.0,19,10.0,19,42.2,4.4,1,6,3.0,Yes,33.2,31.3,Poor,High
STU100295,18,Female,MECH,7,60.6,56.9,78.7,59.4,10,13.6,61.6,26,11.0,49,49.0,6.48,0,2,10.0,No,,56.3,Average,Medium
STU100296,20,Male,CSE,5,56.1,57.6,61.8,60.7,10,15.0,46.9,22,12.0,50,68.4,7.92,2,1,7.0,Yes,69.4,49.9,Poor,High
STU100297,22,Female,ECE,3,67.3,66.4,66.7,75.0,13,10.8,54.7,22,15.0,26,58.7,7.27,0,4,16.0,No,91.7,65.4,Good,Low
STU100298,24,Male,EEE,7,64.1,61.3,60.6,48.0,11,6.6,68.0,23,10.0,40,61.1,6.6,1,3,10.0,Yes,70.5,42.5,Poor,High
STU100299,20,Female,CSE,6,67.5,64.7,57.3,46.4,10,10.6,44.7,20,14.0,18,61.4,,0,4,3.0,Yes,54.5,51.0,Average,Medium
STU100300,22,Female,IT,7,65.3,80.2,68.4,69.5,9,15.9,51.0,23,16.0,35,61.6,6.78,2,3,8.0,No,67.9,50.0,Poor,High
STU100301,19,Female,EEE,8,81.2,100.0,76.1,78.0,16,20.1,75.4,32,18.0,54,76.2,7.2,2,3,12.0,Yes,76.0,75.9,Good,Low
STU100302,22,Female,AI&DS,6,54.1,41.0,60.9,36.0,11,14.8,,11,13.0,30,48.6,5.24,0,5,8.0,No,28.7,34.3,Poor,High
STU100303,23,Male,CSE,6,75.9,81.1,73.2,81.9,9,9.5,55.6,22,16.0,32,69.3,6.81,2,1,11.0,Yes,86.8,58.5,Average,Medium
STU100304,23,Male,CIVIL,4,79.8,72.4,81.7,45.1,9,17.9,65.5,23,12.0,22,68.1,6.05,1,2,10.0,Yes,68.3,47.3,Poor,High
STU100305,21,Male,CIVIL,5,61.0,58.3,44.8,48.2,9,9.0,41.3,17,10.0,28,46.6,6.11,0,6,5.0,Yes,53.2,56.4,Average,Medium
STU100306,21,Female,CSE,2,71.2,49.5,72.4,40.0,11,12.7,48.2,30,20.0,18,60.2,5.65,1,3,8.0,No,42.7,51.1,Average,Medium
STU100307,24,Male,AI&DS,3,54.1,62.9,55.5,46.5,7,10.8,57.8,13,10.0,27,42.0,6.44,1,4,9.0,No,54.3,48.6,Poor,High
STU100308,21,Female,EEE,8,93.1,77.0,86.7,72.5,16,17.0,77.8,28,20.0,57,82.4,6.85,2,0,15.0,No,78.1,67.2,Good,Low
STU100309,20,Male,ECE,3,72.4,60.7,62.0,77.7,13,10.2,64.3,27,18.0,40,67.3,8.04,1,2,8.0,No,65.0,63.9,Average,Medium
STU100310,19,Male,AI&DS,2,90.3,71.7,90.9,73.9,13,16.8,84.4,30,19.0,51,83.3,8.73,1,2,13.0,Yes,84.9,71.1,Good,Low
STU100311,22,Female,ECE,7,77.7,61.5,72.6,87.7,11,17.2,46.1,29,19.0,29,43.0,6.96,1,3,6.0,No,82.8,57.2,Average,Medium
STU100312,22,Female,ECE,2,69.8,68.1,86.7,72.5,10,14.8,53.2,29,16.0,54,53.0,7.19,0,3,11.0,No,64.8,63.6,Average,Medium
STU100313,21,Male,CSE,5,88.4,85.4,78.7,75.5,18,20.7,80.7,37,24.0,64,66.4,9.73,0,0,13.0,Yes,86.3,74.9,Good,Low
STU100314,19,Female,AI&DS,4,73.9,60.0,83.8,57.7,8,12.1,30.2,16,10.0,46,69.7,7.11,2,0,8.0,No,66.5,57.4,Average,Medium
STU100315,19,Female,CSE,4,88.1,78.8,80.8,68.5,13,19.2,86.6,24,18.0,43,56.7,7.36,3,3,7.0,No,65.6,49.9,Poor,High
STU100316,19,Male,CSE,4,89.2,65.6,70.0,58.2,14,13.1,69.4,31,14.0,27,61.6,5.41,1,3,10.0,No,57.6,67.8,Good,Low
STU100317,18,Female,IT,2,77.7,66.8,57.6,50.9,17,15.3,65.7,26,16.0,27,66.6,6.16,0,3,12.0,No,72.2,62.2,Average,Medium
STU100318,21,Male,CSE,3,54.5,59.5,63.1,39.8,6,11.7,41.9,1,8.0,27,23.1,6.06,1,5,3.0,Yes,48.7,46.0,Poor,High
STU100319,20,Female,CSE,6,83.6,77.0,86.7,60.5,20,15.2,91.8,45,22.0,49,80.9,7.89,2,2,17.0,Yes,82.0,70.6,Good,Low
STU100320,20,Male,IT,2,85.2,66.7,75.7,64.2,10,12.5,67.3,24,15.0,17,89.6,5.18,1,0,7.0,No,76.7,66.6,Good,Low
STU100321,24,Female,IT,3,95.0,79.5,83.3,70.6,16,18.2,84.8,34,25.0,23,78.0,7.38,0,2,12.0,No,83.3,79.9,Good,Low
STU100322,19,Male,CIVIL,8,73.4,52.0,71.9,54.3,10,15.3,71.8,26,9.0,43,79.2,7.46,1,3,9.0,No,58.5,52.5,Average,Medium
STU100323,23,Male,CSE,6,64.2,88.7,65.1,61.3,14,20.7,71.8,21,16.0,43,51.2,7.75,0,2,10.0,Yes,77.4,61.7,Average,Medium
STU100324,19,Female,EEE,5,76.0,64.7,83.8,64.0,14,13.8,67.2,37,19.0,64,81.1,8.02,1,2,16.0,No,83.5,69.4,Good,Low
STU100325,22,Male,MECH,5,86.9,82.3,75.4,64.0,12,14.8,61.1,29,17.0,47,67.7,8.15,1,1,15.0,No,85.9,59.3,Average,Medium
STU100326,24,Female,CIVIL,8,82.4,91.1,74.6,69.9,16,19.3,60.6,28,17.0,44,74.3,7.96,1,2,14.0,No,75.3,69.2,Good,Low
STU100327,23,Female,CSE,2,66.2,49.8,58.3,49.5,8,3.8,50.3,30,12.0,5,56.4,5.53,2,4,9.0,No,44.4,43.6,Poor,High
STU100328,22,Male,AI&DS,8,65.5,58.5,87.9,73.5,10,17.3,,19,19.0,46,62.7,6.02,0,3,6.0,No,69.5,61.5,Average,Medium
STU100329,19,Male,AI&DS,5,70.1,53.8,60.9,52.5,8,6.6,36.0,18,9.0,21,53.9,4.88,0,6,1.0,No,61.1,46.2,Poor,High
STU100330,20,Female,EEE,5,88.9,65.2,86.3,62.9,15,10.8,73.8,30,19.0,36,65.9,6.99,1,2,10.0,No,66.3,55.4,Average,Medium
